title,body,label
"정대철 ""이재명, 나흘만에 개헌 태도 바꿔…안타깝다""","바꾸신 것 같다""며 ""우원식 의장까지도 하시겠다고 했다가 지금 바뀌어서 대단히 혼란스럽고, 이게 이래서는 안 되는데 안타까움을 금할 수가 없다""고 했다",0
"우원식, 한덕수 상대 '가처분 신청·권한쟁의심판' 청구 접수","/TV조선 방송화면 캡처우원식 국회의장이 한덕수 대통령 권한대행의 헌법재판소 재판관 지명과 관련 법적 대응에 본격 나섰다.의장실 관계자는 11일 오후 헌법재판소 민원실을 찾아 효력정지가처분신청서와 권한쟁의심판청구서를 접수했다.우 의장은 보도자료를 통해 ""한덕수 대통령 권한대행 국무총리가 대통령 몫 헌법재판관 2명을 지명한 것은 중대한 헌법질서 위반""이라고 밝혔다.그러면서 ""국회의 헌법기관 임명에 관한 인사청문권을 침해하는 행위라고 판단해 헌법재판소에 효력정지 가처분 신청과 권한쟁의심판을 청구한다""고 덧붙였다.정부의 인사청문요청안이 국회에 공식 접수되지 않은만큼 법적 조치가 불가한 것 아니냐는 지적이 나오는 가운데, 의장실 관계자는 ""헌법재판소법 제61조 제2항에 따르면 권한이 실제로 침해된 경우뿐 아니라 침해될 현저한 위험이 있는 경우에도 권한쟁의심판 및 가처분 신청이 가능하다""고 설명했다.",0
"이재명, 조만간 사퇴 후 대세론 굳히기…비명계 주자는?",<앵커> 정치권에서 이미 대선 시계가 돌아가기 시작했습니다,0
"美국무부, 尹파면에 ""한국 민주제도, 헌재 결정 존중""(종합)","탄핵당한 데 따른 리더십 공백으로 트럼프 대통령과의 직접 대화를 통한 한국의 입장 전달이 어려웠다""라고 전했다",0
"손학규 “사법부, 사실상 민주당 영향권…이미 이재명 체제 들어가”","이재명 편이냐, 윤석열 편이냐 그거였다""라면서 ""이재명이 완승한 것""이라고 평가했다",0
"[뉴스NIGHT] 정치권, 본격 '대권 경쟁'...관저 떠나는 윤 부부",나가는 거고,1
비속어 등 '나갈 때마다' 외교 논란…김 여사 구설은 덤,"2세 여왕의 장례식에서 미리 참배 조문을 하지 못하는 미숙한 외교로 뒷말이 나왔습니다.뒤이어 간 뉴욕에서 국제무대에 처음으로 데뷔는 했지만,[윤석열/전 대통령 (2022년 9월 / 유엔총회 연설) : 어느 세계 시민이나 국가의 자유가 위협받을 때 국제사회가 연대하여 그 자유를 지켜야 합니다.]그렇게 외친 '자유'와 '연대'라는 가치는 이내 비속어 논란에 묻혔습니다.[윤석열/전 대통령 (2022년 9월 / 글로벌펀드 재정공약회의) : 이 OOO이 승인 안 해주면 OOOO 쪽팔려서 어떡하나…]구설 한가운데서 미국을 국빈 방문하며 워싱턴 선언을 치적 삼았고, 과거사 문제에 대해 사과도 반성도 없는 일본과 한 '오므라이스 외교'를 부각했습니다.[기시다 후미오/당시 일본 총리 (2023년 3월 / 한·일 정상회담 기자회견) : (1998년 10월에 발표된) 일·한 공동선언 포함해 역사 인식에 대한 역대 내각의 입장을 전체적으로 계승하고 있음을 확인했습니다.]그 이면에는 강제징용 피해자들에게 일본 전범 기업 대신 우리 재단이 배상금을 내주기로 한 것이라 역풍이 거셌습니다.[윤석열/전 대통령 (2024년 11월 / 대통령 대국민 담화) : 바이든 대통령 때는 우리의 한·일 관계 정상화에 또 발맞춰서 작년에 캠프 데이비드 (한·미·일 정상회의를) 이끌어냈고 그래서 그런 기조가 저는 유지될 것이라고 생각합니다.]순방길마다 김건희 여사의 구설은 덤이었습니다.캄보디아에서 심장 질환을 앓는 아이를 돌보면서 오드리 헵번 같지만 완벽한 매무새를 외신도 조명했고, 나토정상회의 순방 중에는 명품 매장을 찾았다는 의혹까지.잡음의 연속이던 윤 정부의 3년은 우리 외교에 많은 것을 남겼습니다.[화면제공 대통령실][영상편집 김영선]",1
"국회 측 ""대통령은 왕 아니다…'제2의 윤석열' 예방 기대""",<앵커> 윤석열 전 대통령 탄핵심판을 추진해 왔던 국회 탄핵소추위원단은 헌법과 민주주의의 승리이자 국민의 승리라고 강조했습니다,0
"“북한 새 군함, 미사일 50기 이상 탑재할 수직발사대 갖춘 듯”",북한이 서해 남포 지역에서 건조 중인 새 군함에 미사일 수십대를 동시에 탑재할 수 있는 수직발사대를 장착할 것 같다는 관측이 나왔다,0
"국민의힘 잠룡들도 대선 잰걸음...홍준표, 내주 시장 사퇴",나아가야 한다고 강조했습니다,0
"[뉴스하이킥] 박은정 ""尹 승복? 내란 재판 남아 안 할 것.. 증인 회유 우려도, 반드시 재구속해야""",텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다,1
"[尹 파면]문형배 ""탄핵심판 원만히 진행..언론인·경찰에 감사""","▲문형배 권한대행, 탄핵 인용 결정문 낭독[연합뉴스]111일 간의 최장 심리 끝에 윤석열 전 대통령 탄핵심판 사건을 끝마친 문형배 헌법재판소장 권한대행이 소회를 전했습니다.문형배 헌법재판소장 권한대행은 5일 ""탄핵심판절차가 원만하게 진행되도록 충실한 보도를 해주신 언론인들, 헌재의 안전을 보장해 주신 경찰 기동대 대원들께 감사드린다""고 밝혔습니다.문 권한대행은 ""아울러 탄핵심판이 무리 없이 끝난 데에는 헌신적인 헌법연구관들과 열정적인 사무처 직원들의 기여도 있었다""고 덧붙였습니다.헌재는 4일 오전 11시 22분을 기해 ""피청구인 대통령 윤석열을 파면한다""고 결정했습니다.문 대행과 이미선 헌법재판관은 오는 18일 퇴임을 앞두고 있습니다",0
"尹 탄핵 선고 '만장일치' 어렵다?..헌재, 평결 마쳤다는 보도 부인 안 한 이유는",이런 부분 등을 주목하는 재판관이 분명히 있을 거라고 저는 생각이 들고 저는 판단을 하는 데 있어서 기본적으로 재판관의 성향을 조금 더 높이 넣었어요,1
"[뉴스하이킥] 장성철 ""국힘, 집단 최면으로 尹 만세 외치면 버림받아.. 尹과 결별하고 리셋하라""",선거니까 어차피 우리가 되는 선거야,1
"[뉴스하이킥] 박주민 ""결론 내린 헌재, 5:3 가능성은 0%, 8:0 인용 예상""","거부한다, 헌재 판결이 있었잖아요",1
[포토] 교통안전 합동 캠페인하는 이기재 양천구청장,"[이데일리 김태형 기자] 이기재 양천구청장이 2일 목동초등학교 앞에서 열린 ‘교통안전 합동 캠페인’에 참여하고 있다.이번 캠페인은 서울시교육청이 주관하고 양천구청, 양천경찰서, 강서양천교육지원청, 도로교통공단 등 관계자 50여 명이 참여해 학교 주변 통학로 위험요소를 점검하고 학생과 운전자의 동참을 유도하는 홍보활동을 진행했다.이기재 양천구청장은 “어린이 통학로의 위험요소와 안전사각지대를 면밀히 점검해 학교 현장에 적합한 대책을 마련하고, 더욱 안전하고 쾌적한 통학 환경 조성에 최선을 다하겠다”고 말했다",0
충북선거관리위원회 “대통령 선거 영향 현수막 등 게시 금지”,"[KBS 청주]충청북도선거관리위원회는 대통령 궐위 선거 실시 사유가 확정돼 선거에 영향을 주는 현수막 등의 게시가 금지된다고 밝혔습니다.충북선관위는 최근, 위법한 현수막을 게시한 사람과 정당에 즉시 철거해달라고 전달하고, 자치단체에도 협조를 요청했다고 설명했습니다.공직선거법 90조는 선거에 영향을 주는 정당의 명칭이나 후보자 이름, 사진 등이 포함된 현수막을 게시할 수 없도록 하고 있습니다.",0
조국혁신당 첫 단체장 배출…부산교육감도 진보가 이겼다,배낙호 국민의힘 후보가 이창재 무소속 후보와 황태성 민주당 후보를 꺾고 당선을 확정했다,0
홍준표도 이철우도... 대선 향하는 TK 단체장들,"홍준표, 11일 대구시장 사퇴 후 14일 출마선언..",0
"윤, 두 번째 입장문...우원식 '개헌' 국민투표 제안",그러니까 일단 재신임을 하면서 적극적으로 조기 대선 국면으로 이끌수 있도록 도와주자라는 게 의총에서의 결론인 것 같습니다,1
[프로필]김주범 대구시의원 당선인,[대구=뉴시스] 김주범 대구시의원(달서구제6선거구) 당선인,0
[뉴스NIGHT] 대통령 윤석열을 파면한다. 헌법재판관 8명 '만장일치',것은 맞습니다,1
"한 대행, 미 관세전쟁에 ""한미동맹을 경제동맹으로 격상해야""","한덕수 대통령 권한대행, 8일 트럼프 미국 대통령과 전화 통화 [국무총리실 제공]한덕수 대통령 권한대행은 미국 도널드 트럼프 행정부의 상호관세가 오늘(9일) 오후부터 발효된 가운데, 한미동맹을 격상해 대응하는 것이 현명한 해법이 될 수 있다고 강조했습니다.한 대행은 오늘(9일) 자신의 SNS를 통해 ""보복관세로 강경 대응하는 나라도 있습니다만, 이렇게 어려울 때일수록 한미동맹을 안보동맹이자 경제동맹으로서 더욱 튼튼하게 격상시켜 나가는 것이 보다 슬기로운 해법이라 생각한다""고 말했습니다.한 대행은 ""지금 세계는 지정학적 변화와 경제 질서 재편이 동시에 일어나고 있다""며 ""자칫 잘못 대응하면 자국 기업이 엄청난 부담을 지고 국제 경쟁에서 뒤처지게 된다""고 했습니다.그러면서 ""게임 이론에서도 개별 플레이어들이 이기적인 선택을 반복하면, 당장은 이익을 볼 것 같지만 결국은 모두가 손해를 보게 되는 경우가 많다""며 ""문제를 풀어가는 최선의 방식은 차분하게 상대방과 소통하면서 서로의 이익을 모두 보장받을 수 있는 길을 끈질기게 찾아나가는 것""이라고 강조했습니다.한 대행은 ""대통령 권한대행으로 복귀하면서, 통상전쟁에서 대한민국의 국익을 최대한 확보하는 것이 제게 주어진 가장 큰 책무라고 생각한다고 말씀드렸다""며 남은 협상 과정에서 혼신의 힘을 다할 테니 국민도 정부를 믿고 마음을 모아 달라고 당부했습니다.#상호관세 #트럼프 #통상연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",0
이재명 “12·3 내란 사태 후 무안 항공기 참사 등 사고 이어져 걱정 크다”,"이재명, 광명 지하터널 붕괴에 작업자 무사 구조 기원 더불어민주당 대선 경선에 출마한 이재명 예비후보가 11일 서울 여의도 국회 소통관에서 집권 청사진 등을 소개하는 ‘비전 선포식 및 캠프 일정 발표’를 하고 있다",1
[뉴스NIGHT] 대통령 윤석열을 파면한다. 헌법재판관 8명 '만장일치',대통령 탄핵을 반대하는 분들은 굉장한 열망을 가지고 기대를 가지고 참여했을 가능성이 높잖아요,1
"[속보] 민주 ""한 대행, 8일까지는 대선 일정 신속히 공표해야""",안건이 상정될 가능성이 큰 것으로 알려졌다,1
Acting President Han's call with Trump could point the way for Korea-U.S. trade talks,States — to resolve the trade surplus with Washington,0
"박찬대 “尹 파면이 곧 민생…헌재, 국민 명령에 응답해야”","목격했고, 국민 모두를 속일 수 없다”며 “헌법재판소가 내릴 수 있는 유일한 결정은 파면이고 주권자 국민의 명령에 따라야 한다”고도 했다",1
"트럼프 ""내 정책 안 바뀐다…중국 보복관세 부과는 잘못""",상호관세 발표후 시장 급락…中은 보복관세 발표 [워싱턴=AP/뉴시스]도널드 트럼프 미국 대통령이 지난 2일(현지 시간) 백악관 경내 로즈가든에서 '미국을 다시 부유하게'라는 행사를 열고 국가별 상호관세를 발표하고 있다,1
[뉴스프라임] 정치권 '조기 대선' 채비 돌입…대권 잠룡들 '꿈틀',<출연: 이창근 국민의힘 하남을 당협위원장·김상일 정치평론가> 윤석열 전 대통령 탄핵 정국이 헌재의 '파면' 결정으로 일단락되면서 이제 조기 대선 체제로 접어들었습니다,0
"[단독] 민주당 “경선투표는 온라인 100%로, 현장투표 검토 안해…경선 룰 이번주 확정”",국회(임시회) 제1차 본회의에서 김우영 의원으로부터 종이봉투를 받고 있다,1
“軍휴가 나와 함께 소주잔”…친명좌장 우뚝 선 ‘이재명 38년 지기’ [V메이커스],해왔다,1
거제시장 재선거에 민주당 변광용 전 시장 당선,승리로 재기했다,1
"尹 탄핵 선고 '만장일치' 어렵다?..헌재, 평결 마쳤다는 보도 부인 안 한 이유는",열기가 식을 때까지 정도 그리고 광화문에서 이러한 부분 등이 더 이상 시민사회라든지 집회 등이 없다라는 어떠한 확신이 든다고 한다면 그래서 그러한 위험 요소가 제거가 된다고 한다면 아마 그때는 신병 경호 조치를 조금 해제를 하겠지만 당분간 최소한 일주일 이상은 필요하지 않냐라는 생각을 해보고요,1
